VO01_11	715840.730	3946596.764	89.498	DV
VO01_12	715839.713	3946595.668	89.496	DV
VO01_13	715844.454	3946593.249	89.527	DV
VO01_14	715843.434	3946592.157	89.527	DV
VO01_15	715848.178	3946589.730	89.553	DV
VO01_16	715847.170	3946588.628	89.556	DV
VO01_17	715851.878	3946586.240	89.587	DV
VO01_18	715850.841	3946585.160	89.588	DV
VO01_19	715855.512	3946582.812	89.620	DV
VO01_20	715854.476	3946581.722	89.620	DV
VO01_23	715837.036	3946600.258	89.461	DV
VO01_24	715836.014	3946599.167	89.459	DV
VO01_25	715833.328	3946603.755	89.426	DV
VO01_26	715832.285	3946602.689	89.427	DV
VO01_31	715829.614	3946607.266	89.391	DV
VO01_32	715828.601	3946606.162	89.391	DV
VO01_33	715825.924	3946610.748	89.360	DV
VO01_34	715824.920	3946609.643	89.359	DV
VO01_39	715822.265	3946614.208	89.326	DV
VO01_40	715821.231	3946613.129	89.325	DV
VO01_41	715818.608	3946617.663	89.294	DV
VO01_42	715817.564	3946616.593	89.292	DV
VO01_47	715814.901	3946621.162	89.260	DV
VO01_48	715813.841	3946620.110	89.259	DV
VO01_49	715811.207	3946624.654	89.227	DV
VO01_50	715810.167	3946623.575	89.227	DV
VO01_55	715807.546	3946628.109	89.194	DV
VO01_56	715806.527	3946627.017	89.195	DV
VO01_61	715803.873	3946631.582	89.168	DV
VO01_62	715802.866	3946630.478	89.170	DV
VO01_67	715800.155	3946635.089	89.140	DV
VO01_68	715799.144	3946633.988	89.139	DV
VO01_71	715796.500	3946638.547	89.116	DV
VO01_72	715795.506	3946637.430	89.116	DV
VO01_75	715792.838	3946642.003	89.094	DV
VO01_76	715791.803	3946640.923	89.094	DV
VO01_79	715789.169	3946645.462	89.078	DV
VO01_80	715788.202	3946644.321	89.079	DV
VO01_83	715785.531	3946648.905	89.060	DV
VO01_84	715784.500	3946647.819	89.059	DV
VO01_87	715781.838	3946652.389	89.042	DV
VO01_88	715780.828	3946651.294	89.042	DV
VO01_91	715778.178	3946655.842	89.028	DV
VO01_92	715777.150	3946654.762	89.029	DV
VO01_95	715774.528	3946659.294	89.018	DV
VO01_96	715773.498	3946658.215	89.018	DV
VO01_99	715770.878	3946662.742	89.010	DV
VO01_100	715769.856	3946661.654	89.010	DV
VO01_103	715767.158	3946666.257	89.003	DV
VO01_104	715766.144	3946665.160	89.003	DV
VO01_107	715763.487	3946669.725	89.000	DV
VO01_108	715762.482	3946668.622	88.999	DV
VO01_111	715759.825	3946673.189	88.996	DV
VO01_112	715758.803	3946672.099	88.997	DV
VO01_227	715759.779	3946673.214	89.002	DV
VO01_228	715758.769	3946672.107	89.002	DV
VO01_231	715756.102	3946676.682	88.998	DV
VO01_232	715755.066	3946675.612	89.002	DV
VO01_235	715752.393	3946680.183	89.002	DV
VO01_236	715751.376	3946679.092	89.004	DV
VO01_239	715748.711	3946683.666	89.004	DV
VO01_240	715747.684	3946682.577	89.007	DV
VO01_243	715745.046	3946687.122	89.012	DV
VO01_244	715744.042	3946686.020	89.013	DV
VO01_247	715741.339	3946690.623	89.021	DV
VO01_248	715740.321	3946689.529	89.023	DV
VO01_251	715737.667	3946694.092	89.032	DV
VO01_252	715736.648	3946692.998	89.033	DV
VO01_255	715733.947	3946697.608	89.043	DV
VO01_256	715732.919	3946696.523	89.044	DV
VO01_259	715730.269	3946701.078	89.052	DV
VO01_260	715729.232	3946700.000	89.054	DV
VO01_263	715726.614	3946704.527	89.060	DV
VO01_264	715725.569	3946703.456	89.062	DV
VO01_267	715722.947	3946707.992	89.066	DV
VO01_268	715721.918	3946706.903	89.068	DV
VO01_271	715719.235	3946711.497	89.077	DV
VO01_272	715718.206	3946710.414	89.078	DV
VO01_275	715715.548	3946714.978	89.087	DV
VO01_276	715714.508	3946713.906	89.088	DV
VO01_279	715711.860	3946718.462	89.096	DV
VO01_280	715710.821	3946717.385	89.097	DV
VO01_283	715708.238	3946721.887	89.104	DV
VO01_284	715707.204	3946720.803	89.104	DV
VO01_287	715704.940	3946724.992	89.112	DV
VO01_288	715703.937	3946723.888	89.113	DV
VO01_355	715701.271	3946728.455	89.120	DV
VO01_356	715700.262	3946727.351	89.120	DV
VO01_359	715697.656	3946731.863	89.127	DV
VO01_360	715696.651	3946730.759	89.128	DV
VO01_363	715693.972	3946735.344	89.131	DV
VO01_364	715692.956	3946734.248	89.132	DV
VO01_367	715690.299	3946738.814	89.134	DV
VO01_368	715689.297	3946737.707	89.135	DV
VO01_371	715686.604	3946742.300	89.135	DV
VO01_372	715685.592	3946741.198	89.136	DV
VO01_415	715682.859	3946745.840	89.138	DV
VO01_416	715681.852	3946744.735	89.138	DV
VO01_419	715679.281	3946749.213	89.142	DV
VO01_420	715678.265	3946748.118	89.142	DV
VO01_423	715675.677	3946752.615	89.139	DV
VO01_424	715674.673	3946751.506	89.139	DV
VO01_427	715672.107	3946755.983	89.139	DV
VO01_428	715671.080	3946754.899	89.139	DV
VO01_431	715668.507	3946759.383	89.131	DV
VO01_432	715667.483	3946758.294	89.132	DV
VO01_435	715664.841	3946762.848	89.125	DV
VO01_436	715663.835	3946761.744	89.125	DV
VO01_439	715661.158	3946766.321	89.117	DV
VO01_440	715660.137	3946765.230	89.119	DV
VO01_443	715657.471	3946769.807	89.112	DV
VO01_444	715656.456	3946768.707	89.113	DV
VO01_447	715653.795	3946773.269	89.098	DV
VO01_448	715652.778	3946772.173	89.098	DV
